date,soil_moisture,temperature_max_c,ndvi,rainfall_mm
2018-04-30,0.2847342283478338,33.72506973810985,0.2543793988132902,0.0
2018-05-01,0.28810638665085675,34.86682229957235,0.2543793988132902,1.5
2018-05-02,0.22960335507744117,37.1339470439258,0.2543793988132902,1.7
2018-05-03,0.2929788074059958,31.817709693078754,0.2543793988132902,2.7
2018-05-04,0.2138288550240689,35.69882179399745,0.2543793988132902,0.0
2018-05-05,0.2596886547902301,35.00350576997878,0.2543793988132902,0.0
2018-05-06,0.32957254334041824,36.18714293007538,0.2543793988132902,0.0
2018-05-07,0.23920299162255135,40.02865587745626,0.2543793988132902,0.0
2018-05-08,0.22694047695066835,35.74224412385373,0.2543793988132902,0.0
2018-05-09,0.24656994086326792,39.766087558376206,0.2473838901787633,0.0
2018-05-10,0.2313493343649134,39.138372944345235,0.2473838901787633,0.0
2018-05-11,0.19013158022215937,37.14650207442933,0.2473838901787633,0.0
2018-05-12,0.23443917818485874,37.40836769548876,0.2473838901787633,0.9
2018-05-13,0.20815112347504394,37.74252159976622,0.2473838901787633,0.1
2018-05-14,0.2540210721147445,35.87400953730174,0.2473838901787633,1.3
2018-05-15,0.2190264734362402,38.920695096715264,0.2473838901787633,0.0
2018-05-16,0.2949556462064859,36.58260704034122,0.2473838901787633,1.4
2018-05-17,0.23607282863017745,38.01875154064177,0.2473838901787633,0.0
2018-05-18,0.23454969552185456,33.692843478165,0.2473838901787633,0.3
2018-05-19,0.2738380112644948,36.4939021057519,0.2473838901787633,0.0
2018-05-20,0.21407115230416002,39.42452173498061,0.2473838901787633,0.0
2018-05-21,0.24718244340239254,36.239369019927196,0.2473838901787633,0.0
2018-05-22,0.29490472942060275,39.28427636786549,0.2473838901787633,0.8
2018-05-23,0.20720950561653784,37.72997527790142,0.2473838901787633,0.1
2018-05-24,0.24362503673359198,40.850828014492926,0.2473838901787633,0.3
2018-05-25,0.2571834088187724,41.5104712082608,0.2777735818327325,0.1
2018-05-26,0.27951882315783755,39.47181606024688,0.2777735818327325,0.0
2018-05-27,0.21556237206661838,39.206705550044674,0.2777735818327325,0.0
2018-05-28,0.19345273016203585,39.435042458294056,0.2777735818327325,0.0
2018-05-29,0.2513037738452022,39.42683133767766,0.2777735818327325,0.0
2018-05-30,0.26078559571672216,41.96637125077846,0.2777735818327325,1.4
2018-05-31,0.2620029284771223,44.70387763944427,0.2777735818327325,0.0
2018-06-01,0.44072656587553083,37.136036257157855,0.2777735818327325,0.0
2018-06-02,0.458417104507412,37.85291126019288,0.2777735818327325,0.6
2018-06-03,0.49565401075285875,42.73995020992002,0.2777735818327325,0.0
2018-06-04,0.5089537397913114,37.830841403088115,0.2777735818327325,0.1
2018-06-05,0.47768382230647055,37.470714603199156,0.2777735818327325,0.2
2018-06-06,0.5586072545820077,44.54244913469107,0.2777735818327325,1.8
2018-06-07,0.5341663286065148,39.85763428533467,0.2777735818327325,0.1
2018-06-08,0.4685542761798617,39.99788006859283,0.2777735818327325,9.3
2018-06-09,0.5135456591561425,39.569978782893585,0.2777735818327325,30.1
2018-06-10,0.46994983928888645,41.8372450061128,0.20182981529252186,12.9
2018-06-11,0.5185329129176517,38.49271689022033,0.20182981529252186,28.1
2018-06-12,0.5461107191405546,44.38945354860827,0.20182981529252186,9.0
2018-06-13,0.4851093345998565,42.42590611260077,0.20182981529252186,0.5
2018-06-14,0.5292509649035082,40.892708232986635,0.20182981529252186,0.0
2018-06-15,0.5232226219138298,39.96672692910418,0.20182981529252186,0.0
2018-06-16,0.5357388921739561,41.35779376197268,0.20182981529252186,0.0
2018-06-17,0.577109422045075,43.29765218001514,0.20182981529252186,0.0
2018-06-18,0.514544242553422,45.0,0.20182981529252186,0.6
2018-06-19,0.4779825070135144,44.35590903694724,0.20182981529252186,1.9
2018-06-20,0.46226174706716094,43.424365553564286,0.20182981529252186,10.1
2018-06-21,0.46012516414635796,41.54205535536621,0.20182981529252186,5.2
2018-06-22,0.48533898941441367,43.97557438422878,0.20182981529252186,6.9
2018-06-23,0.5075420159429066,40.86952658404266,0.20182981529252186,0.3
2018-06-24,0.5119467827594226,42.27506460560231,0.20182981529252186,1.1
2018-06-25,0.5325354485440876,43.99879123331936,0.20182981529252186,1.3
2018-06-26,0.510215700778953,42.91418660195211,0.24098392672598892,6.1
2018-06-27,0.5539384029341919,40.411618566194235,0.24098392672598892,25.8
2018-06-28,0.5069185317169291,38.71293566785441,0.24098392672598892,32.3
2018-06-29,0.5972814803457154,42.816057922021194,0.24098392672598892,3.1
2018-06-30,0.5510828012754898,42.114011046770756,0.24098392672598892,9.6
2018-07-01,0.48532432590807706,43.73347396106067,0.24098392672598892,20.7
2018-07-02,0.4581160603402842,42.015103874399905,0.24098392672598892,4.2
2018-07-03,0.5043213526355967,41.16305482711411,0.24098392672598892,3.2
2018-07-04,0.49347520830427427,44.0500852765346,0.24098392672598892,18.6
2018-07-05,0.5230325797845055,43.95181666764104,0.24098392672598892,47.9
2018-07-06,0.5234730907954257,37.75486289500802,0.24098392672598892,38.9
2018-07-07,0.5044929152956371,38.94612300187313,0.24098392672598892,18.8
2018-07-08,0.47171009445629697,42.252169363551786,0.24098392672598892,44.0
2018-07-09,0.4384933754728838,41.86720928428055,0.24098392672598892,57.9
2018-07-10,0.4659199893195194,41.625937297742624,0.24098392672598892,15.1
2018-07-11,0.5197499545971773,43.64703158303092,0.24098392672598892,13.0
2018-07-12,0.5134182674237103,45.0,0.39082954219452276,12.6
2018-07-13,0.4604246229721935,39.92590088926214,0.39082954219452276,9.5
2018-07-14,0.49418871929644936,41.844136056102386,0.39082954219452276,11.3
2018-07-15,0.5117427240794441,41.91582590074777,0.39082954219452276,13.9
2018-07-16,0.4725878069567936,42.36163950067089,0.39082954219452276,21.9
2018-07-17,0.4971567207951315,39.485289030602615,0.39082954219452276,25.8
2018-07-18,0.5011843213841495,42.8460003966145,0.39082954219452276,3.6
2018-07-19,0.46035133599117295,41.96017793373133,0.39082954219452276,8.8
2018-07-20,0.5006279584095418,45.0,0.39082954219452276,5.4
2018-07-21,0.5198158459457507,42.598887102157256,0.39082954219452276,5.5
2018-07-22,0.5438515472948598,40.39508180628516,0.39082954219452276,19.5
2018-07-23,0.5500385360096796,38.76579609257309,0.39082954219452276,71.3
2018-07-24,0.46679313292440566,41.525292534814966,0.39082954219452276,1.9
2018-07-25,0.45721406348029237,40.18007864335409,0.39082954219452276,13.8
2018-07-26,0.5051904533963907,40.7873641089296,0.39082954219452276,10.1
2018-07-27,0.5195396443008445,42.278483087638186,0.39082954219452276,1.8
2018-07-28,0.523888562310965,42.00684557144152,0.4802722960346933,8.5
2018-07-29,0.6420121708662048,41.871416835623684,0.4802722960346933,1.8
2018-07-30,0.5625848191341223,44.212136532482056,0.4802722960346933,3.1
2018-07-31,0.5585202431465576,42.184724849108406,0.4802722960346933,2.4
2018-08-01,0.5509461346662293,45.0,0.4802722960346933,4.7
2018-08-02,0.5380825341955717,41.56557707201396,0.4802722960346933,1.7
2018-08-03,0.5003903366962593,40.36204387998213,0.4802722960346933,0.8
2018-08-04,0.5266810237261421,38.1118593787175,0.4802722960346933,0.9
2018-08-05,0.4809554246090276,38.40481492912255,0.4802722960346933,4.7
2018-08-06,0.48599797614680795,42.77202319235404,0.4802722960346933,5.1
2018-08-07,0.4788116686700238,42.17843788356115,0.4802722960346933,9.3
2018-08-08,0.4965090954795284,40.620724587869894,0.4802722960346933,222.2
2018-08-09,0.5799657784774312,40.26830555866305,0.4802722960346933,14.8
2018-08-10,0.4586354518025182,38.85621158609426,0.4802722960346933,13.0
2018-08-11,0.5116097422038633,40.21048653757928,0.4802722960346933,7.6
2018-08-12,0.4470378671695212,40.699468521744286,0.4802722960346933,20.6
2018-08-13,0.46759374484822613,36.3238829924455,0.4024174723289008,1.5
2018-08-14,0.5283913943483256,41.71392820151252,0.4024174723289008,9.8
2018-08-15,0.5107672189728388,36.11089279348872,0.4024174723289008,13.7
2018-08-16,0.46550909846432587,40.73875612610744,0.4024174723289008,14.5
2018-08-17,0.4646170997151989,39.87243199044035,0.4024174723289008,2.9
2018-08-18,0.5131710511272732,40.44064669434887,0.4024174723289008,9.8
2018-08-19,0.47838848322808214,38.45184262121259,0.4024174723289008,22.3
2018-08-20,0.5010925956037937,43.025842623544385,0.4024174723289008,6.6
2018-08-21,0.5019227930777715,40.96285323579692,0.4024174723289008,9.3
2018-08-22,0.4777708257571278,40.68305245141337,0.4024174723289008,3.3
2018-08-23,0.5683692908535247,38.937704330770934,0.4024174723289008,7.1
2018-08-24,0.5426979530371877,39.02626042725749,0.4024174723289008,6.4
2018-08-25,0.44192939537814,40.827232276072955,0.4024174723289008,5.9
2018-08-26,0.489104719630372,41.537393703208345,0.4024174723289008,13.1
2018-08-27,0.473568889622218,41.608084345876385,0.4024174723289008,12.3
2018-08-28,0.5219058336045331,38.587864045397694,0.4024174723289008,28.8
2018-08-29,0.4788335242362154,38.664966268877066,0.46804280298893775,21.1
2018-08-30,0.4896342818195231,39.08270756772933,0.46804280298893775,3.8
2018-08-31,0.5145648393101729,37.76406635888182,0.46804280298893775,19.5
2018-09-01,0.534670883589006,36.73431616061723,0.46804280298893775,9.1
2018-09-02,0.4683908908297496,38.34915900330961,0.46804280298893775,10.4
2018-09-03,0.4788097239944917,38.82449782545679,0.46804280298893775,3.1
2018-09-04,0.477019831307714,38.78513103307457,0.46804280298893775,3.5
2018-09-05,0.47023942625223425,37.444821308671,0.46804280298893775,22.0
2018-09-06,0.5528627262855086,36.136326275216526,0.46804280298893775,7.3
2018-09-07,0.530033177769286,38.30583250812152,0.46804280298893775,39.1
2018-09-08,0.46487901492905914,37.962619374090636,0.46804280298893775,1.2
2018-09-09,0.5215888726256349,35.17432429952549,0.46804280298893775,0.3
2018-09-10,0.5807521286831325,38.760385596163246,0.46804280298893775,0.3
2018-09-11,0.5603619227242299,38.231254766933155,0.46804280298893775,0.1
2018-09-12,0.4649306280088784,36.475332875669615,0.46804280298893775,0.1
2018-09-13,0.4725309958523447,33.89670445485072,0.46804280298893775,0.1
2018-09-14,0.5361011889772351,33.82172772625016,0.5030305128050439,0.8
2018-09-15,0.48606192539651316,36.962469034881714,0.5030305128050439,0.4
2018-09-16,0.5113522576040719,34.88501336226329,0.5030305128050439,1.3
2018-09-17,0.5305178691512483,35.22886693939448,0.5030305128050439,0.0
2018-09-18,0.47671279424014157,33.359359855643,0.5030305128050439,0.0
2018-09-19,0.4909304508098794,37.10264362877015,0.5030305128050439,0.0
2018-09-20,0.38383477834054625,31.51050752947487,0.5030305128050439,0.1
2018-09-21,0.4292968660554637,35.03573042760573,0.5030305128050439,23.9
2018-09-22,0.46994917451787843,35.67751864011253,0.5030305128050439,5.3
2018-09-23,0.4473123409865938,36.02617827793802,0.5030305128050439,0.5
2018-09-24,0.5413280979335854,35.6011606875126,0.5030305128050439,1.9
2018-09-25,0.4623434811514534,32.03115985379891,0.5030305128050439,0.1
2018-09-26,0.47330148731104155,33.4780713628457,0.5030305128050439,0.3
2018-09-27,0.49656636639832563,32.646142864415324,0.5030305128050439,0.0
2018-09-28,0.5494144750368117,31.622535804955774,0.5030305128050439,0.0
2018-09-29,0.46456916721976316,30.277112956449017,0.5030305128050439,0.0
2018-09-30,0.5300814814913525,34.585228034119325,0.4441423910793677,0.0
2018-10-01,0.3343826015830913,35.81716924100184,0.4441423910793677,0.0
2018-10-02,0.24096197768824906,32.14465024757134,0.4441423910793677,0.0
2018-10-03,0.2634622149056892,34.649747229930526,0.4441423910793677,0.0
2018-10-04,0.2610057538167782,34.018594501928526,0.4441423910793677,0.0
2018-10-05,0.23229413544447564,30.96546251034181,0.4441423910793677,0.0
2018-10-06,0.24713131360799334,32.37316964260037,0.4441423910793677,0.0
2018-10-07,0.23565341819223637,32.51333295517802,0.4441423910793677,0.0
2018-10-08,0.2496691325414646,33.73650050474625,0.4441423910793677,0.1
2018-10-09,0.27307531337067603,32.30550083700299,0.4441423910793677,0.0
2018-10-10,0.31243318257629016,28.428094634488257,0.4441423910793677,0.0
2018-10-11,0.2254064123139473,35.40360289203081,0.4441423910793677,0.0
2018-10-12,0.3172780918071535,32.34779664579579,0.4441423910793677,0.2
2018-10-13,0.20186035455885848,29.409422849729467,0.4441423910793677,0.2
2018-10-14,0.23024562804141213,28.15141991469287,0.4441423910793677,0.0
2018-10-15,0.2646647906393838,29.31163435460124,0.4441423910793677,0.0
2018-10-16,0.2642341525625413,30.18224764817912,0.4912832425270657,0.0
2018-10-17,0.2324757625750416,29.35415698529765,0.4912832425270657,0.0
2018-10-18,0.23745845001000782,29.59141290771664,0.4912832425270657,0.0
2018-10-19,0.22898250228994319,28.33296824191162,0.4912832425270657,0.0
2018-10-20,0.22306698419393556,31.31328030271345,0.4912832425270657,0.0
2018-10-21,0.2716561686539165,27.936482301366553,0.4912832425270657,0.0
2018-10-22,0.2689923926049516,30.942546127103146,0.4912832425270657,0.0
2018-10-23,0.23144588194736254,31.054567927350877,0.4912832425270657,0.0
2018-10-24,0.2759197602243725,26.522402335486465,0.4912832425270657,0.0
2018-10-25,0.2685314112979931,28.418553741920487,0.4912832425270657,0.0
2018-10-26,0.2840095975487615,31.016243723997015,0.4912832425270657,0.0
2018-10-27,0.2822398887319548,29.348528276232813,0.4912832425270657,0.0
2018-10-28,0.2306571412373139,30.601566932337494,0.4912832425270657,0.0
2018-10-29,0.2245908059643002,30.873329480661006,0.4912832425270657,0.0
2018-10-30,0.2685325179686042,26.29003406758617,0.4912832425270657,0.0
2018-10-31,0.2769227146807525,27.510410428360853,0.4912832425270657,0.2
2018-11-01,0.2573452586154806,28.80155359939154,0.38950932240928876,0.4
2018-11-02,0.25631003600045155,27.496783821205494,0.38950932240928876,0.0
2018-11-03,0.2966112821527303,28.56680386324813,0.38950932240928876,0.0
2018-11-04,0.24327838603656504,30.67435263262642,0.38950932240928876,0.0
2018-11-05,0.2671319241519208,27.18450580242241,0.38950932240928876,0.0
2018-11-06,0.24806283441038995,27.866747891704282,0.38950932240928876,0.0
2018-11-07,0.24180000821016426,27.021639531846706,0.38950932240928876,0.0
2018-11-08,0.2859971922826009,23.009285347971304,0.38950932240928876,0.0
2018-11-09,0.2896887298993613,25.295389722130473,0.38950932240928876,0.0
2018-11-10,0.29037945622983075,26.394091351083464,0.38950932240928876,0.0
2018-11-11,0.3078055951193507,25.752582371459923,0.38950932240928876,0.0
2018-11-12,0.2680768129929518,28.114908496908225,0.38950932240928876,0.0
2018-11-13,0.2792913978932092,28.543024661184397,0.38950932240928876,0.0
2018-11-14,0.24792808288719181,24.850874865392537,0.38950932240928876,0.0
2018-11-15,0.260724247203253,28.232937002691884,0.38950932240928876,0.0
2018-11-16,0.24866226725810692,24.90982312060679,0.38950932240928876,0.0
2018-11-17,0.2529935389521772,26.427915515085267,0.39047481918486343,0.0
2018-11-18,0.2717285575759451,24.895639453447735,0.39047481918486343,0.0
2018-11-19,0.22788084335961198,22.858065044836813,0.39047481918486343,0.0
2018-11-20,0.3165978076568747,23.857016474901297,0.39047481918486343,0.0
2018-11-21,0.23476873394457282,21.989723220881597,0.39047481918486343,0.0
2018-11-22,0.20293401873580122,26.78624226016195,0.39047481918486343,0.0
2018-11-23,0.2764140861932427,27.762552427747778,0.39047481918486343,0.0
2018-11-24,0.28563242014667556,26.739552111035287,0.39047481918486343,0.0
2018-11-25,0.2825339196408281,24.187171235363053,0.39047481918486343,0.0
2018-11-26,0.2817522687164982,26.09064939221991,0.39047481918486343,0.0
2018-11-27,0.25909704356530744,20.667599287970653,0.39047481918486343,0.0
2018-11-28,0.2213252100675881,26.519314756162547,0.39047481918486343,0.0
2018-11-29,0.24405072255705684,28.061184043578564,0.39047481918486343,0.0
2018-11-30,0.22451455686419314,25.578648582565567,0.39047481918486343,0.0
2018-12-01,0.2764835577288792,23.12154720566444,0.39047481918486343,0.0
2018-12-02,0.2527980589660889,25.70331194983471,0.39047481918486343,0.0
2018-12-03,0.22194701580208875,24.044180171203557,0.26099359105156894,0.0
2018-12-04,0.23033560028277184,21.747898774703955,0.26099359105156894,0.0
2018-12-05,0.2585532809844784,21.01489244935289,0.26099359105156894,0.0
2018-12-06,0.2328356249472044,23.17348936308676,0.26099359105156894,0.0
2018-12-07,0.2160729736393362,23.589683342229986,0.26099359105156894,0.0
2018-12-08,0.24835094449401773,18.29491794672814,0.26099359105156894,0.0
2018-12-09,0.2580791133370106,29.187645279438684,0.26099359105156894,0.0
2018-12-10,0.23468072286311364,22.392067606954278,0.26099359105156894,3.2
2018-12-11,0.2289178761622928,25.79127447974296,0.26099359105156894,0.2
2018-12-12,0.25179711065620514,23.168537170760345,0.26099359105156894,0.0
2018-12-13,0.19985618124445517,25.57568015736377,0.26099359105156894,0.0
2018-12-14,0.18569562227015712,27.39819355500785,0.26099359105156894,0.0
2018-12-15,0.20556313893721187,21.797292470261123,0.26099359105156894,0.0
2018-12-16,0.22919829137124886,22.134505199173642,0.26099359105156894,0.2
2018-12-17,0.25464125220730477,23.943931515414015,0.26099359105156894,22.5
2018-12-18,0.30302984325542576,24.649071364516708,0.26099359105156894,3.6
2018-12-19,0.2959270397886984,23.062346636133803,0.23935404349378622,0.0
2018-12-20,0.2581802633878896,22.242683560233385,0.23935404349378622,0.0
2018-12-21,0.25178851173977274,19.714033390010798,0.23935404349378622,0.0
2018-12-22,0.21544802575960853,22.6381465932811,0.23935404349378622,0.0
2018-12-23,0.23898644796814889,20.35273699296884,0.23935404349378622,0.0
2018-12-24,0.2365928820282398,22.36896115786929,0.23935404349378622,0.0
2018-12-25,0.2572730142203051,24.744321064268867,0.23935404349378622,0.0
2018-12-26,0.2232288212417602,23.046397087623717,0.23935404349378622,0.0
2018-12-27,0.2601457743709691,22.93679973021581,0.23935404349378622,0.0
2018-12-28,0.3066895942663809,19.100477264821983,0.23935404349378622,0.0
2018-12-29,0.26320027308392424,23.129243900353586,0.23935404349378622,0.0
2018-12-30,0.2680199921986402,21.067307967975406,0.23935404349378622,0.0
2018-12-31,0.279561037369481,18.220910777543818,0.23935404349378622,0.0
2019-01-01,0.24482559469484,24.734171001569432,0.23935404349378622,0.0
2019-01-02,0.2562909152718166,21.557013855101225,0.23935404349378622,0.0
2019-01-03,0.25232800860890775,22.128003919536017,0.23935404349378622,0.0
2019-01-04,0.25411706603188144,22.977217906614268,0.17942504282974053,0.0
2019-01-05,0.22417977737462308,24.537789451564343,0.17942504282974053,0.0
2019-01-06,0.2431117893114499,20.501358421932494,0.17942504282974053,0.0
2019-01-07,0.26536347698702567,24.92070912356937,0.17942504282974053,0.0
2019-01-08,0.30539906936893413,21.910880700282476,0.17942504282974053,0.0
2019-01-09,0.30019419972366246,20.39069125983296,0.17942504282974053,0.0
2019-01-10,0.3404196459300032,22.221224491946344,0.17942504282974053,0.0
2019-01-11,0.2502687290779192,20.733567675297298,0.17942504282974053,0.0
2019-01-12,0.2806118410085995,21.80960536698502,0.17942504282974053,0.0
2019-01-13,0.26560052250342214,25.03661603309168,0.17942504282974053,0.0
